Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,SKU,Category,Sub-Category,Product Name,Sales,Quantity,Unit Price
4892,US-CN-2015-641262,11/9/2015,11/11/2015,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,ACC-FRA-1000-398,Accessories,Fragrance,Colorfully Luxe,761.69,7,108
4893,US-CN-2015-119395,11/9/2015,11/12/2015,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Dubuque,Iowa,52001,Central,ACC-WAT-1000-136,Small Leather,Wallets,Wristlet Perry Coral Pink,677.06,6,120
4894,US-CN-2015-657389,11/9/2015,11/9/2015,Same Day,KD-16495,Keith Dawkins,Consumer,United States,New York City,New York,10024,East,BAG-TOT-1000-324,Handbags,Tote,Triple Compartment Tote Silver Maple,2814.02,7,399
4895,US-CN-2015-653126,11/9/2015,11/9/2015,Same Day,KD-16495,Keith Dawkins,Consumer,United States,New York City,New York,10024,East,ACC-WAT-1000-136,Small Leather,Wallets,Wristlet Perry Coral Pink,338.53,3,120
4896,US-CN-2015-661114,11/9/2015,11/9/2015,Same Day,KD-16495,Keith Dawkins,Consumer,United States,New York City,New York,10024,East,BAG-MINI-1000-365,Handbags,Mini Bags,Perry Mini Bag Navy,842.09,4,199
4897,US-CN-2015-859741,11/9/2015,11/9/2015,Same Day,KD-16495,Keith Dawkins,Consumer,United States,New York City,New York,10024,East,SL-CH-1000-305,Small Leather,Card Holders,Swing Flora Card Holder,332.89,6,59
4898,US-CN-2015-552916,11/9/2015,11/9/2015,Same Day,KD-16495,Keith Dawkins,Consumer,United States,New York City,New York,10024,East,BAG-SHO-1000-183,Handbags,Shoulder Bag,Soft Fleming Navy,1266.66,3,449
4899,US-SB-2015-607521,11/9/2015,11/12/2015,Standard Class,NS-18640,Noel Staavos,Small Business,United States,Jacksonville,North Carolina,28540,South,ACC-KCH-1000-372,Accessories,Keychains,Legacy Logo Metal Keychain,605.12,16,39
4900,US-CN-2015-540729,11/9/2015,11/12/2015,Standard Class,NS-18640,Noel Staavos,Consumer,United States,Jacksonville,North Carolina,28540,South,ACC-MB-1000-457,Accessories,Makeup Bags,Printed Nylon Cosmetic Case,69.12,1,49
4901,US-CN-2015-529150,11/9/2015,11/12/2015,Standard Class,NS-18640,Noel Staavos,Consumer,United States,Jacksonville,North Carolina,28540,South,SL-CLT-1000-418,Small Leather,Clutches,Drawstring Bag Qulted,1964.88,10,199
4902,US-CN-2015-456863,11/9/2015,11/12/2015,Standard Class,NS-18640,Noel Staavos,Consumer,United States,Jacksonville,North Carolina,28540,South,BAG-MINI-1000-365,Handbags,Mini Bags,Perry Mini Bag Navy,280.7,1,199
4903,US-CN-2015-612913,11/9/2015,11/12/2015,Standard Class,QJ-19255,Quincy Jones,Consumer,United States,Burlington,Vermont,,East,BAG-CRO-1000-381,Handbags,Cross Body Bag,Nylon Printed Crossbody,2715.28,7,385
4904,US-SB-2015-641520,11/10/2015,11/10/2015,Same Day,CM-12190,Charlotte Melton,Small Business,United States,Philadelphia,Pennsylvania,19134,East,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,773.26,16,49
4905,US-SB-2015-549933,11/10/2015,11/13/2015,Standard Class,AS-10090,Adam Shillingsburg,Small Business,United States,Springfield,Missouri,65807,Central,BAG-CRO-1000-216,Handbags,Cross Body Bag,Flap Crossbody Red Apple,7085.54,16,449
4906,US-SB-2015-381886,11/10/2015,11/13/2015,Standard Class,AS-10090,Adam Shillingsburg,Small Business,United States,Springfield,Missouri,65807,Central,BAG-TOT-1000-301,Handbags,Tote,Triple Compartment Tote Sand,14691.85,37,399
4907,US-SB-2015-832147,11/10/2015,11/13/2015,Standard Class,AS-10090,Adam Shillingsburg,Small Business,United States,Springfield,Missouri,65807,Central,ACC-HAT-1000-487,Accessories,Hats,Sunhat,615.45,16,39
4908,US-SB-2015-714970,11/10/2015,11/13/2015,Standard Class,AS-10090,Adam Shillingsburg,Small Business,United States,Springfield,Missouri,65807,Central,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,773.26,16,49
4909,US-SB-2015-221751,11/10/2015,11/13/2015,Standard Class,Dp-13240,Dean percer,Small Business,United States,New York City,New York,10035,East,SL-CH-1000-452,Small Leather,Card Holders,Sylvia Card Holder,620.71,11,59
4910,US-SB-2015-887737,11/10/2015,11/13/2015,Standard Class,Dp-13240,Dean percer,Small Business,United States,New York City,New York,10035,East,BAG-TOT-1000-324,Handbags,Tote,Triple Compartment Tote Silver Maple,6296.51,16,399
4911,US-SB-2015-116075,11/10/2015,11/12/2015,Second Class,DV-13465,Dianna Vittorini,Small Business,United States,Oceanside,New York,11572,East,ACC-WAT-1000-239,Accessories,Watches,Quilted Leather Watch,5233.94,26,199
4912,US-SB-2015-400029,11/10/2015,11/12/2015,Second Class,DV-13465,Dianna Vittorini,Small Business,United States,Oceanside,New York,11572,East,ACC-HAT-1000-487,Accessories,Hats,Sunhat,1230.9,32,39
4913,US-SB-2015-690259,11/10/2015,11/12/2015,Second Class,DV-13465,Dianna Vittorini,Small Business,United States,Oceanside,New York,11572,East,SL-CLT-1000-418,Small Leather,Clutches,Drawstring Bag Qulted,2093.58,11,199
4914,US-SB-2015-350574,11/10/2015,11/12/2015,Second Class,DV-13465,Dianna Vittorini,Small Business,United States,Oceanside,New York,11572,East,SL-CLT-1000-354,Small Leather,Clutches,Miller Clutch Lemon Drop,5233.94,26,199
4915,US-SB-2015-379653,11/10/2015,11/13/2015,Standard Class,JO-15550,Jesus Ocampo,Small Business,United States,Roseville,California,95661,West,ACC-KCH-1000-372,Accessories,Keychains,Legacy Logo Metal Keychain,410.3,11,39
4916,US-SB-2015-717447,11/10/2015,11/10/2015,Same Day,AG-10765,Anthony Garverick,Small Business,United States,Lawrence,Indiana,46226,Central,BAG-CRO-1000-381,Handbags,Cross Body Bag,Nylon Printed Crossbody,6075.58,16,385
4917,US-SB-2015-826671,11/11/2015,11/14/2015,Standard Class,AH-10210,Alan Hwang,Small Business,United States,Brentwood,California,94513,West,SL-CLT-1000-209,Small Leather,Clutches,Miller Clutch Black,2967.2,15,199
4918,US-SB-2015-735188,11/11/2015,11/13/2015,Second Class,SC-20695,Steve Chapman,Small Business,United States,Richmond,Indiana,47374,Central,BAG-TOT-1000-301,Handbags,Tote,Triple Compartment Tote Sand,14873.27,37,399
4919,US-SB-2015-345048,11/11/2015,11/14/2015,Standard Class,PO-19180,Philisse Overcash,Small Business,United States,Roseville,Minnesota,55113,Central,ACC-SCA-1000-307,Accessories,Scarves,Striped Traveler,1028.83,15,69
4920,US-SB-2015-883263,11/11/2015,11/14/2015,Standard Class,PO-19180,Philisse Overcash,Small Business,United States,Roseville,Minnesota,55113,Central,ACC-WAT-1000-239,Accessories,Watches,Quilted Leather Watch,4450.8,22,199
4921,US-CN-2015-277714,11/11/2015,11/14/2015,Standard Class,PO-19180,Philisse Overcash,Consumer,United States,Roseville,Minnesota,55113,Central,SL-PCH-1000-280,Small Leather,Pouches,Classic Pencil Pouch,738.07,7,99
4922,US-SB-2015-609262,11/11/2015,11/14/2015,Standard Class,PO-19180,Philisse Overcash,Small Business,United States,Roseville,Minnesota,55113,Central,BAG-CRO-1000-297,Handbags,Cross Body Bag,Nylon Color Block Crossbody,8610.84,22,385
4923,US-SB-2015-514541,11/11/2015,11/14/2015,Standard Class,PO-19180,Philisse Overcash,Small Business,United States,Roseville,Minnesota,55113,Central,BAG-MINI-1000-365,Handbags,Mini Bags,Perry Mini Bag Navy,4450.8,22,199
4924,US-SB-2015-639759,11/11/2015,11/14/2015,Standard Class,SC-20020,Sam Craven,Small Business,United States,Philadelphia,Pennsylvania,19140,East,ACC-WAT-1000-239,Accessories,Watches,Quilted Leather Watch,8901.6,45,199
4925,US-SB-2015-791572,11/12/2015,11/12/2015,Same Day,AG-10495,Andrew Gjertsen,Small Business,United States,Detroit,Michigan,48234,Central,ACC-WAT-1000-265,Accessories,Watches,Hollis Leather Watch,37220.7,187,199
4926,US-SB-2015-140872,11/12/2015,11/12/2015,Same Day,AG-10495,Andrew Gjertsen,Small Business,United States,Detroit,Michigan,48234,Central,ACC-SCA-1000-322,Accessories,Scarves,Jacquard,3687.33,53,69
4927,US-SB-2015-469196,11/13/2015,11/14/2015,First Class,YC-21895,Yoseph Carroll,Small Business,United States,Los Angeles,California,90032,West,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,1084.52,22,49
4928,US-SB-2015-340631,11/13/2015,11/16/2015,Standard Class,AH-10690,Anna Häberlin,Small Business,United States,Plantation,Florida,33317,South,ACC-FRA-1000-456,Accessories,Fragrance,Travel Spray,486.93,22,22
4929,US-CN-2015-708447,11/13/2015,11/16/2015,Standard Class,AH-10690,Anna Häberlin,Consumer,United States,Plantation,Florida,33317,South,BAG-CRO-1000-297,Handbags,Cross Body Bag,Nylon Color Block Crossbody,3408.48,9,385
4930,US-SB-2015-432176,11/13/2015,11/16/2015,Standard Class,AH-10690,Anna Häberlin,Small Business,United States,Plantation,Florida,33317,South,BAG-CRO-1000-148,Handbags,Cross Body Bag,Miller Crossbody Camello,5298.64,13,399
4931,US-SB-2015-558439,11/13/2015,11/16/2015,Standard Class,AH-10690,Anna Häberlin,Small Business,United States,Plantation,Florida,33317,South,BAG-SHO-1000-266,Handbags,Shoulder Bag,Soft Fleming Shell Pink,9937.72,22,449
4932,US-CN-2015-216538,11/13/2015,11/16/2015,Standard Class,AH-10690,Anna Häberlin,Consumer,United States,Plantation,Florida,33317,South,ACC-WAT-1000-355,Small Leather,Wallets,Wristlet Perry Navy,531.19,4,120
4933,US-SB-2015-109802,11/13/2015,11/16/2015,Standard Class,AH-10690,Anna Häberlin,Small Business,United States,Plantation,Florida,33317,South,BAG-SHO-1000-183,Handbags,Shoulder Bag,Soft Fleming Navy,5962.63,13,449
4934,US-CN-2015-114655,11/13/2015,11/16/2015,Standard Class,MF-18250,Monica Federle,Consumer,United States,Houston,Texas,77095,Central,BAG-TOT-1000-144,Handbags,Tote,Triple Compartment Tote Cardamom,1766.21,4,399
4935,US-SB-2015-596322,11/13/2015,11/16/2015,Standard Class,MF-18250,Monica Federle,Small Business,United States,Houston,Texas,77095,Central,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,650.71,13,49
4936,US-SB-2015-297876,11/13/2015,11/16/2015,Standard Class,MF-18250,Monica Federle,Small Business,United States,Houston,Texas,77095,Central,ACC-HAT-1000-487,Accessories,Hats,Sunhat,1208.46,31,39
4937,US-CN-2015-751027,11/13/2015,11/16/2015,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,New York City,New York,10035,East,ACC-HAT-1000-487,Accessories,Hats,Sunhat,345.28,9,39
4938,US-SB-2015-855139,11/14/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Small Business,United States,Aurora,Colorado,80013,West,SL-CLT-1000-209,Small Leather,Clutches,Miller Clutch Black,2037.04,10,199
4939,US-CN-2015-607359,11/14/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,BAG-MINI-1000-365,Handbags,Mini Bags,Perry Mini Bag Navy,1018.52,5,199
4940,US-CN-2015-101493,11/14/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,BAG-CRO-1000-355,Handbags,Cross Body Bag,Miller Crossbody Off White,2042.15,5,399
4941,US-CN-2015-514268,11/14/2015,11/17/2015,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Jacksonville,North Carolina,28540,South,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,250.79,5,49
4942,US-CN-2015-608476,11/14/2015,11/17/2015,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,ACC-WAT-1000-223,Small Leather,Wallets,Wristlet Perry Indigo,614.18,5,120
4943,US-SB-2015-428461,11/14/2015,11/17/2015,Standard Class,KL-16645,Ken Lonsdale,Small Business,United States,Newark,Delaware,19711,East,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,585.18,12,49
4944,US-CN-2015-774070,11/14/2015,11/17/2015,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,BAG-CRO-1000-355,Handbags,Cross Body Bag,Miller Crossbody Off White,2042.15,5,399
4945,US-CN-2015-393251,11/14/2015,11/17/2015,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,ACC-WAT-1000-441,Small Leather,Wallets,Color Block Media,440.16,3,129
4946,US-SB-2015-668018,11/14/2015,11/14/2015,Same Day,HA-14905,Helen Abelman,Small Business,United States,Chicago,Illinois,60610,Central,BAG-MINI-1000-356,Handbags,Mini Bags,Perry Mini Bag Bright Indigo,3055.55,15,199
4947,US-SB-2015-351617,11/14/2015,11/17/2015,Standard Class,RA-19915,Russell Applegate,Small Business,United States,Columbus,Indiana,47201,Central,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,585.18,12,49
4948,US-CN-2015-775380,11/14/2015,11/17/2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201,Central,ACC-WAT-1000-330,Small Leather,Wallets,Wallet on Chain,1530.34,5,299
4949,US-CN-2015-123382,11/14/2015,11/17/2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201,Central,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,167.19,3,49
4950,US-SB-2015-622099,11/14/2015,11/17/2015,Standard Class,AA-10375,Allen Armold,Small Business,United States,Lebanon,Tennessee,37087,South,ACC-WAT-1000-239,Accessories,Watches,Quilted Leather Watch,2037.04,10,199
4951,US-CN-2015-361694,11/14/2015,11/17/2015,Standard Class,AW-10930,Arthur Wiediger,Consumer,United States,Helena,Montana,59601,West,ACC-WAT-1000-136,Small Leather,Wallets,Wristlet Perry Coral Pink,1023.64,9,120
4952,US-SB-2015-839360,11/14/2015,11/17/2015,Standard Class,AW-10930,Arthur Wiediger,Small Business,United States,Helena,Montana,59601,West,BAG-MINI-1000-356,Handbags,Mini Bags,Perry Mini Bag Bright Indigo,2376.54,12,199
4953,US-SB-2015-221220,11/14/2015,11/17/2015,Standard Class,FM-14380,Fred McMath,Small Business,United States,Miami,Florida,33178,South,BAG-SHO-1000-183,Handbags,Shoulder Bag,Soft Fleming Navy,4596.13,10,449
4954,US-CN-2015-461162,11/14/2015,11/17/2015,Standard Class,FM-14380,Fred McMath,Consumer,United States,Miami,Florida,33178,South,SL-CLT-1000-209,Small Leather,Clutches,Miller Clutch Black,1697.53,9,199
4955,US-CN-2015-748363,11/14/2015,11/17/2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Houston,Texas,77041,Central,BAG-CRO-1000-216,Handbags,Cross Body Bag,Flap Crossbody Red Apple,2298.06,5,449
4956,US-CN-2015-627311,11/14/2015,11/17/2015,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Bernardino,California,92404,West,BAG-SHO-1000-474,Handbags,Shoulder Bag,Soft Fleming Black,1532.04,3,449
4957,US-CN-2015-836365,11/14/2015,11/17/2015,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Bernardino,California,92404,West,BAG-CRO-1000-148,Handbags,Cross Body Bag,Miller Crossbody Camello,2722.87,7,399
4958,US-SB-2015-774910,11/14/2015,11/17/2015,Standard Class,KH-16510,Keith Herrera,Small Business,United States,San Bernardino,California,92404,West,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,585.18,12,49
4959,US-CN-2015-113023,11/15/2015,11/18/2015,Standard Class,PJ-18835,Patrick Jones,Consumer,United States,New York City,New York,10035,East,SL-CLT-1000-209,Small Leather,Clutches,Miller Clutch Black,1407.97,7,199
4960,US-CN-2015-663005,11/15/2015,11/18/2015,Standard Class,PJ-18835,Patrick Jones,Consumer,United States,New York City,New York,10035,East,SL-CLT-1000-321,Small Leather,Clutches,Petite Lee,1407.97,7,199
4961,US-SB-2015-702600,11/15/2015,11/18/2015,Standard Class,PJ-18835,Patrick Jones,Small Business,United States,New York City,New York,10035,East,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,866.72,18,49
4962,US-CN-2015-275010,11/15/2015,11/16/2015,First Class,PJ-18835,Patrick Jones,Consumer,United States,Springfield,Virginia,22153,South,ACC-HAT-1000-487,Accessories,Hats,Sunhat,275.93,7,39
4963,US-SB-2015-290249,11/15/2015,11/16/2015,First Class,PJ-18835,Patrick Jones,Small Business,United States,Springfield,Virginia,22153,South,ACC-SCA-1000-322,Accessories,Scarves,Jacquard,732.29,11,69
4964,US-SB-2015-552486,11/15/2015,11/18/2015,Standard Class,LS-17230,Lycoris Saunders,Small Business,United States,Dover,Delaware,19901,East,BAG-MINI-1000-365,Handbags,Mini Bags,Perry Mini Bag Navy,2111.96,11,199
4965,US-CN-2015-621176,11/15/2015,11/18/2015,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Dover,Delaware,19901,East,BAG-SHO-1000-414,Handbags,Shoulder Bag,Soft Fleming Norwood,3176.78,7,449
4966,US-CN-2015-291803,11/15/2015,11/18/2015,Standard Class,MG-17680,Maureen Gastineau,Consumer,United States,Philadelphia,Pennsylvania,19143,East,SL-CLT-1000-418,Small Leather,Clutches,Drawstring Bag Qulted,1407.97,7,199
4967,US-SB-2015-811306,11/15/2015,11/16/2015,First Class,KB-16585,Ken Black,Small Business,United States,Springfield,Oregon,97477,West,ACC-KCH-1000-372,Accessories,Keychains,Legacy Logo Metal Keychain,689.84,18,39
4968,US-SB-2015-573398,11/15/2015,11/16/2015,First Class,KB-16585,Ken Black,Small Business,United States,Springfield,Oregon,97477,West,SL-CLT-1000-321,Small Leather,Clutches,Petite Lee,2111.96,11,199
4969,US-SB-2015-790506,11/15/2015,11/16/2015,First Class,KB-16585,Ken Black,Small Business,United States,Springfield,Oregon,97477,West,SL-CLT-1000-418,Small Leather,Clutches,Drawstring Bag Qulted,2815.95,14,199
4970,US-SB-2015-799724,11/15/2015,11/18/2015,Standard Class,GZ-14470,Gary Zandusky,Small Business,United States,Rio Rancho,New Mexico,87124,West,BAG-SHO-1000-474,Handbags,Shoulder Bag,Soft Fleming Black,6353.57,14,449
4971,US-SB-2015-893820,11/15/2015,11/18/2015,Standard Class,GZ-14470,Gary Zandusky,Small Business,United States,Rio Rancho,New Mexico,87124,West,BAG-SHO-1000-414,Handbags,Shoulder Bag,Soft Fleming Norwood,4765.18,11,449
4972,US-SB-2015-791043,11/16/2015,11/18/2015,Second Class,DK-13225,Dean Katz,Small Business,United States,Chicago,Illinois,60653,Central,BAG-CRO-1000-381,Handbags,Cross Body Bag,Nylon Printed Crossbody,5811.92,15,385
4973,US-CN-2015-482147,11/16/2015,11/18/2015,Second Class,DK-13225,Dean Katz,Consumer,United States,Chicago,Illinois,60653,Central,BAG-SHO-1000-266,Handbags,Shoulder Bag,Soft Fleming Shell Pink,2259.35,5,449
4974,US-CN-2015-581972,11/16/2015,11/18/2015,Second Class,DK-13225,Dean Katz,Consumer,United States,Chicago,Illinois,60653,Central,ACC-TEC-1000-411,Accessories,Tech,Phone Crossbody Off White,662.54,8,79
4975,US-CN-2015-315487,11/16/2015,11/17/2015,First Class,MH-17785,Maya Herman,Consumer,United States,New York City,New York,10035,East,BAG-TOT-1000-144,Handbags,Tote,Triple Compartment Tote Cardamom,2007.75,5,399
4976,US-SB-2015-777977,11/16/2015,11/17/2015,First Class,MH-17785,Maya Herman,Small Business,United States,New York City,New York,10035,East,BAG-TOT-1000-301,Handbags,Tote,Triple Compartment Tote Sand,4015.51,10,399
4977,US-SB-2015-568555,11/16/2015,11/17/2015,First Class,MH-17785,Maya Herman,Small Business,United States,New York City,New York,10035,East,ACC-FRA-1000-467,Accessories,Fragrance,Bloom Blush,2495.85,10,248
4978,US-CN-2015-759531,11/16/2015,11/19/2015,Standard Class,DH-13675,Duane Huffman,Consumer,United States,Harrisonburg,Virginia,22801,South,BAG-MINI-1000-487,Handbags,Mini Bags,Perry Mini Bag Coral Pink,667.57,3,199
4979,US-SB-2015-276129,11/16/2015,11/19/2015,Standard Class,VP-21760,Victoria Pisteka,Small Business,United States,Toledo,Ohio,43615,East,BAG-TOT-1000-324,Handbags,Tote,Triple Compartment Tote Silver Maple,8700.27,22,399
4980,US-SB-2015-301072,11/17/2015,11/20/2015,Standard Class,PO-19180,Philisse Overcash,Small Business,United States,New York City,New York,10011,East,ACC-SCA-1000-307,Accessories,Scarves,Striped Traveler,2407.09,35,69
4981,US-SB-2015-597456,11/17/2015,11/19/2015,Second Class,MP-18175,Mike Pelletier,Small Business,United States,Milwaukee,Wisconsin,53209,Central,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,3076.89,63,49
4982,US-SB-2015-529872,11/17/2015,11/19/2015,Second Class,MP-18175,Mike Pelletier,Small Business,United States,Milwaukee,Wisconsin,53209,Central,BAG-MINI-1000-487,Handbags,Mini Bags,Perry Mini Bag Coral Pink,8330.62,42,199
4983,US-SB-2015-419307,11/17/2015,11/19/2015,Second Class,MP-18175,Mike Pelletier,Small Business,United States,Milwaukee,Wisconsin,53209,Central,BAG-TOT-1000-301,Handbags,Tote,Triple Compartment Tote Sand,8351.55,21,399
